disease,integration type,experiment,threshold,features,accuracy,test instances,train instances,total_instances
Carcinoma_Renal_Cell,multi,GDS505,30,70,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS505,30,80,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS505,30,90,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,10,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,20,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,30,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,40,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,50,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,60,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,70,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,80,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS507,30,90,100,31,3,34
Carcinoma_Renal_Cell,multi,GDS505,40,10,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,20,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,30,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,40,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,50,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,60,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,70,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,80,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,40,90,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,10,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,20,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,30,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,40,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,50,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,60,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,70,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,80,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS507,40,90,100,30,4,34
Carcinoma_Renal_Cell,multi,GDS505,50,10,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,20,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,30,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,40,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,50,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,60,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,70,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,80,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,50,90,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,10,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,20,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,30,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,40,100,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,50,80,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,60,80,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,70,80,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,80,80,29,5,34
Carcinoma_Renal_Cell,multi,GDS507,50,90,80,29,5,34
Carcinoma_Renal_Cell,multi,GDS505,60,10,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,20,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,30,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,40,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,50,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,60,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,70,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,80,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS505,60,90,100,28,6,34
Carcinoma_Renal_Cell,multi,GDS507,60,10,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,20,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,30,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,40,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,50,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,60,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,70,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,80,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,60,90,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,10,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,20,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,30,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,40,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,50,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,60,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,70,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,80,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,70,90,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,10,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,20,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,30,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,40,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,50,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,60,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,70,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,80,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,70,90,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,80,10,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,20,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,30,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,40,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,50,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,60,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,70,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,80,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS505,80,90,100,25,9,34
Carcinoma_Renal_Cell,multi,GDS507,80,10,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,20,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,30,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,40,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,50,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,60,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,70,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,80,100,27,7,34
Carcinoma_Renal_Cell,multi,GDS507,80,90,85.7143,27,7,34
Carcinoma_Renal_Cell,multi,GDS505,90,10,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,20,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,30,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,40,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,50,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,60,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,70,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,80,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS505,90,90,100,23,11,34
Carcinoma_Renal_Cell,multi,GDS507,90,10,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,20,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,30,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,40,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,50,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,60,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,70,100,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,80,87.5,26,8,34
Carcinoma_Renal_Cell,multi,GDS507,90,90,87.5,26,8,34
Dermatitis,multi,GDS2381,10,10,100,39,1,40
Dermatitis,multi,GDS2381,10,20,100,39,1,40
Dermatitis,multi,GDS2381,10,30,100,39,1,40
Dermatitis,multi,GDS2381,10,40,100,39,1,40
Dermatitis,multi,GDS2382,10,10,0,39,1,40
Dermatitis,multi,GDS2382,10,20,0,39,1,40
Dermatitis,multi,GDS2382,10,30,0,39,1,40
Dermatitis,multi,GDS2382,10,40,0,39,1,40
Dermatitis,multi,GDS2484,10,10,0,40,0,40
Dermatitis,multi,GDS2484,10,20,0,40,0,40
Dermatitis,multi,GDS2484,10,30,0,40,0,40
Dermatitis,multi,GDS2484,10,40,0,40,0,40
Dermatitis,multi,GDS2381,20,10,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,20,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,30,66.6667,37,3,40
Dermatitis,multi,GDS2381,20,40,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,10,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,20,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,30,66.6667,37,3,40
Dermatitis,multi,GDS2382,20,40,66.6667,37,3,40
Dermatitis,multi,GDS2484,20,10,0,39,1,40
Dermatitis,multi,GDS2484,20,20,0,39,1,40
Dermatitis,multi,GDS2484,20,30,0,39,1,40
Dermatitis,multi,GDS2484,20,40,0,39,1,40
Dermatitis,multi,GDS2381,30,10,75,36,4,40
Dermatitis,multi,GDS2381,30,20,75,36,4,40
Dermatitis,multi,GDS2381,30,30,75,36,4,40
Dermatitis,multi,GDS2381,30,40,75,36,4,40
Dermatitis,multi,GDS2382,30,10,60,35,5,40
Dermatitis,multi,GDS2382,30,20,60,35,5,40
Dermatitis,multi,GDS2382,30,30,60,35,5,40
Dermatitis,multi,GDS2382,30,40,60,35,5,40
Dermatitis,multi,GDS2484,30,10,0,39,1,40
Dermatitis,multi,GDS2484,30,20,0,39,1,40
Dermatitis,multi,GDS2484,30,30,0,39,1,40
Dermatitis,multi,GDS2484,30,40,0,39,1,40
Dermatitis,multi,GDS2381,40,10,75,36,4,40
Dermatitis,multi,GDS2381,40,20,75,36,4,40
Dermatitis,multi,GDS2381,40,30,75,36,4,40
Dermatitis,multi,GDS2381,40,40,75,36,4,40
Dermatitis,multi,GDS2382,40,10,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,20,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,30,66.6667,34,6,40
Dermatitis,multi,GDS2382,40,40,66.6667,34,6,40
Dermatitis,multi,GDS2484,40,10,0,38,2,40
Dermatitis,multi,GDS2484,40,20,0,38,2,40
Dermatitis,multi,GDS2484,40,30,0,38,2,40
Dermatitis,multi,GDS2484,40,40,0,38,2,40
Dermatitis,multi,GDS2381,50,10,80,35,5,40
Dermatitis,multi,GDS2381,50,20,80,35,5,40
Dermatitis,multi,GDS2381,50,30,80,35,5,40
Dermatitis,multi,GDS2381,50,40,60,35,5,40
Dermatitis,multi,GDS2382,50,10,62.5,32,8,40
Dermatitis,multi,GDS2382,50,20,37.5,32,8,40
Dermatitis,multi,GDS2382,50,30,25,32,8,40
Dermatitis,multi,GDS2382,50,40,25,32,8,40
Dermatitis,multi,GDS2484,50,10,0,37,3,40
Dermatitis,multi,GDS2484,50,20,0,37,3,40
Dermatitis,multi,GDS2484,50,30,0,37,3,40
Dermatitis,multi,GDS2484,50,40,0,37,3,40
Dermatitis,multi,GDS2381,60,10,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,20,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,30,66.6667,34,6,40
Dermatitis,multi,GDS2381,60,40,66.6667,34,6,40
Dermatitis,multi,GDS2382,60,10,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,20,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,30,66.6667,31,9,40
Dermatitis,multi,GDS2382,60,40,66.6667,31,9,40
Dermatitis,multi,GDS2484,60,10,0,37,3,40
Dermatitis,multi,GDS2484,60,20,0,37,3,40
Dermatitis,multi,GDS2484,60,30,0,37,3,40
Dermatitis,multi,GDS2484,60,40,0,37,3,40
Dermatitis,multi,GDS2381,70,10,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,20,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,30,66.6667,34,6,40
Dermatitis,multi,GDS2381,70,40,66.6667,34,6,40
Dermatitis,multi,GDS2382,70,10,60,30,10,40
Dermatitis,multi,GDS2382,70,20,40,30,10,40
Dermatitis,multi,GDS2382,70,30,40,30,10,40
Dermatitis,multi,GDS2382,70,40,40,30,10,40
Dermatitis,multi,GDS2484,70,10,25,36,4,40
Dermatitis,multi,GDS2484,70,20,25,36,4,40
Dermatitis,multi,GDS2484,70,30,25,36,4,40
Dermatitis,multi,GDS2484,70,40,25,36,4,40
Dermatitis,multi,GDS2381,80,10,75,32,8,40
Dermatitis,multi,GDS2381,80,20,75,32,8,40
Dermatitis,multi,GDS2381,80,30,75,32,8,40
Dermatitis,multi,GDS2381,80,40,62.5,32,8,40
Dermatitis,multi,GDS2382,80,10,63.6364,29,11,40
Dermatitis,multi,GDS2382,80,20,36.3636,29,11,40
Dermatitis,multi,GDS2382,80,30,27.2727,29,11,40
Dermatitis,multi,GDS2382,80,40,27.2727,29,11,40
Dermatitis,multi,GDS2484,80,10,25,36,4,40
Dermatitis,multi,GDS2484,80,20,25,36,4,40
Dermatitis,multi,GDS2484,80,30,25,36,4,40
Dermatitis,multi,GDS2484,80,40,25,36,4,40
Dermatitis,multi,GDS2381,90,10,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,20,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,30,66.6667,31,9,40
Dermatitis,multi,GDS2381,90,40,66.6667,31,9,40
Dermatitis,multi,GDS2382,90,10,63.6364,29,11,40
Dermatitis,multi,GDS2382,90,20,36.3636,29,11,40
Dermatitis,multi,GDS2382,90,30,27.2727,29,11,40
Dermatitis,multi,GDS2382,90,40,27.2727,29,11,40
Dermatitis,multi,GDS2484,90,10,25,36,4,40
Dermatitis,multi,GDS2484,90,20,25,36,4,40
Dermatitis,multi,GDS2484,90,30,25,36,4,40
Dermatitis,multi,GDS2484,90,40,25,36,4,40
Diabetes,multi,GDS3104,10,10,50,73,2,75
Diabetes,multi,GDS3104,10,20,50,73,2,75
Diabetes,multi,GDS3104,10,30,50,73,2,75
Diabetes,multi,GDS3104,10,40,50,73,2,75
Diabetes,multi,GDS3104,10,50,50,73,2,75
Diabetes,multi,GDS3104,10,60,50,73,2,75
Diabetes,multi,GDS3347,10,10,0,74,1,75
Diabetes,multi,GDS3347,10,20,0,74,1,75
Diabetes,multi,GDS3347,10,30,0,74,1,75
Diabetes,multi,GDS3347,10,40,0,74,1,75
Diabetes,multi,GDS3347,10,50,0,74,1,75
Diabetes,multi,GDS3347,10,60,0,74,1,75
Diabetes,multi,GDS3681,10,10,50,73,2,75
Diabetes,multi,GDS3681,10,20,50,73,2,75
Diabetes,multi,GDS3681,10,30,50,73,2,75
Diabetes,multi,GDS3681,10,40,50,73,2,75
Diabetes,multi,GDS3681,10,50,50,73,2,75
Diabetes,multi,GDS3681,10,60,50,73,2,75
Diabetes,multi,GDS961,10,10,0,75,0,75
Diabetes,multi,GDS961,10,20,0,75,0,75
Diabetes,multi,GDS961,10,30,0,75,0,75
Diabetes,multi,GDS961,10,40,0,75,0,75
Diabetes,multi,GDS961,10,50,0,75,0,75
Diabetes,multi,GDS961,10,60,0,75,0,75
Diabetes,multi,GDS3104,20,10,60,70,5,75
Diabetes,multi,GDS3104,20,20,60,70,5,75
Diabetes,multi,GDS3104,20,30,60,70,5,75
Diabetes,multi,GDS3104,20,40,40,70,5,75
Diabetes,multi,GDS3104,20,50,60,70,5,75
Diabetes,multi,GDS3104,20,60,40,70,5,75
Diabetes,multi,GDS3347,20,10,66.6667,72,3,75
Diabetes,multi,GDS3347,20,20,66.6667,72,3,75
Diabetes,multi,GDS3347,20,30,66.6667,72,3,75
Diabetes,multi,GDS3347,20,40,66.6667,72,3,75
Diabetes,multi,GDS3347,20,50,66.6667,72,3,75
Diabetes,multi,GDS3347,20,60,66.6667,72,3,75
Diabetes,multi,GDS3681,20,10,66.6667,72,3,75
Diabetes,multi,GDS3681,20,20,66.6667,72,3,75
Diabetes,multi,GDS3681,20,30,66.6667,72,3,75
Diabetes,multi,GDS3681,20,40,66.6667,72,3,75
Diabetes,multi,GDS3681,20,50,66.6667,72,3,75
Diabetes,multi,GDS3681,20,60,66.6667,72,3,75
Diabetes,multi,GDS961,20,10,0,74,1,75
Diabetes,multi,GDS961,20,20,0,74,1,75
Diabetes,multi,GDS961,20,30,0,74,1,75
Diabetes,multi,GDS961,20,40,0,74,1,75
Diabetes,multi,GDS961,20,50,100,74,1,75
Diabetes,multi,GDS961,20,60,100,74,1,75
Diabetes,multi,GDS3104,30,10,75,67,8,75
Diabetes,multi,GDS3104,30,20,62.5,67,8,75
Diabetes,multi,GDS3104,30,30,37.5,67,8,75
Diabetes,multi,GDS3104,30,40,25,67,8,75
Diabetes,multi,GDS3104,30,50,25,67,8,75
Diabetes,multi,GDS3104,30,60,25,67,8,75
Diabetes,multi,GDS3347,30,10,60,70,5,75
Diabetes,multi,GDS3347,30,20,60,70,5,75
Diabetes,multi,GDS3347,30,30,60,70,5,75
Diabetes,multi,GDS3347,30,40,60,70,5,75
Diabetes,multi,GDS3347,30,50,60,70,5,75
Diabetes,multi,GDS3347,30,60,60,70,5,75
Diabetes,multi,GDS3681,30,10,80,70,5,75
Diabetes,multi,GDS3681,30,20,80,70,5,75
Diabetes,multi,GDS3681,30,30,80,70,5,75
Diabetes,multi,GDS3681,30,40,80,70,5,75
Diabetes,multi,GDS3681,30,50,20,70,5,75
Diabetes,multi,GDS3681,30,60,20,70,5,75
Diabetes,multi,GDS961,30,10,0,74,1,75
Diabetes,multi,GDS961,30,20,0,74,1,75
Diabetes,multi,GDS961,30,30,0,74,1,75
Diabetes,multi,GDS961,30,40,0,74,1,75
Diabetes,multi,GDS961,30,50,100,74,1,75
Diabetes,multi,GDS961,30,60,100,74,1,75
Diabetes,multi,GDS3104,40,10,66.6667,66,9,75
Diabetes,multi,GDS3104,40,20,66.6667,66,9,75
Diabetes,multi,GDS3104,40,30,44.4444,66,9,75
Diabetes,multi,GDS3104,40,40,44.4444,66,9,75
Diabetes,multi,GDS3104,40,50,55.5556,66,9,75
Diabetes,multi,GDS3104,40,60,44.4444,66,9,75
Diabetes,multi,GDS3347,40,10,50,69,6,75
Diabetes,multi,GDS3347,40,20,50,69,6,75
Diabetes,multi,GDS3347,40,30,50,69,6,75
Diabetes,multi,GDS3347,40,40,50,69,6,75
Diabetes,multi,GDS3347,40,50,50,69,6,75
Diabetes,multi,GDS3347,40,60,50,69,6,75
Diabetes,multi,GDS3681,40,10,66.6667,69,6,75
Diabetes,multi,GDS3681,40,20,66.6667,69,6,75
Diabetes,multi,GDS3681,40,30,66.6667,69,6,75
Diabetes,multi,GDS3681,40,40,66.6667,69,6,75
Diabetes,multi,GDS3681,40,50,66.6667,69,6,75
Diabetes,multi,GDS3681,40,60,66.6667,69,6,75
Diabetes,multi,GDS961,40,10,50,73,2,75
Diabetes,multi,GDS961,40,20,100,73,2,75
Diabetes,multi,GDS961,40,30,100,73,2,75
Diabetes,multi,GDS961,40,40,100,73,2,75
Diabetes,multi,GDS961,40,50,100,73,2,75
Diabetes,multi,GDS961,40,60,100,73,2,75
Diabetes,multi,GDS3104,50,10,66.6667,66,9,75
Diabetes,multi,GDS3104,50,20,66.6667,66,9,75
Diabetes,multi,GDS3104,50,30,44.4444,66,9,75
Diabetes,multi,GDS3104,50,40,44.4444,66,9,75
Diabetes,multi,GDS3104,50,50,55.5556,66,9,75
Diabetes,multi,GDS3104,50,60,44.4444,66,9,75
